prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,desired_cfs,idx,test_id,dataset,black_box
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,0,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagstart,aacceptedcomplete,wcompleterenaanvraagcomplete,oselectedcomplete,osentcomplete,ocancelledcomplete,oselectedcomplete,wcompleterenaanvraagcomplete,wvaliderenaanvraagschedule,20.0,14,18,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,wcompleterenaanvraagcomplete,wafhandelenleadsstart,osentcomplete,ocreatedcomplete,wcompleterenaanvraagcomplete,wafhandelenleadscomplete,adeclinedcomplete,wnabellenoffertesstart,oselectedcomplete,wcompleterenaanvraagstart,wafhandelenleadscomplete,wcompleterenaanvraagstart,wbeoordelenfraudeschedule,20.0,14,19,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wbeoordelenfraudecomplete,wcompleterenaanvraagstart,oselectedcomplete,wnabellenoffertesschedule,wbeoordelenfraudestart,aacceptedcomplete,wnabellenoffertesschedule,odeclinedcomplete,ocreatedcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,oselectedcomplete,wnabellenoffertescomplete,5.0,15,0,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wbeoordelenfraudestart,wbeoordelenfraudecomplete,wcompleterenaanvraagcomplete,afinalizedcomplete,wafhandelenleadscomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,wnabellenoffertescomplete,adeclinedcomplete,aacceptedcomplete,wnabellenoffertesstart,wnabellenoffertesstart,wafhandelenleadsstart,osentbackcomplete,wwijzigencontractgegevensschedule,5.0,15,1,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,0,wcompleterenaanvraagstart,wcompleterenaanvraagschedule,0,afinalizedcomplete,wcompleterenaanvraagstart,aacceptedcomplete,ocreatedcomplete,wcompleterenaanvraagstart,oselectedcomplete,0,wnabellenoffertesschedule,ocancelledcomplete,wcompleterenaanvraagstart,wnabellenoffertescomplete,wafhandelenleadscomplete,wbeoordelenfraudeschedule,5.0,15,2,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,0,wcompleterenaanvraagstart,wbeoordelenfraudestart,wafhandelenleadscomplete,wcompleterenaanvraagcomplete,oselectedcomplete,aacceptedcomplete,aacceptedcomplete,wafhandelenleadscomplete,0,osentcomplete,afinalizedcomplete,afinalizedcomplete,aacceptedcomplete,wvaliderenaanvraagschedule,wnabellenoffertesstart,wvaliderenaanvraagstart,5.0,15,3,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,5.0,15,4,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,0,wafhandelenleadsstart,oselectedcomplete,wcompleterenaanvraagstart,wafhandelenleadscomplete,ocancelledcomplete,wafhandelenleadsstart,osentbackcomplete,wcompleterenaanvraagstart,ocancelledcomplete,oselectedcomplete,wnabellenoffertescomplete,10.0,15,5,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagcomplete,afinalizedcomplete,wafhandelenleadsstart,oselectedcomplete,wnabellenoffertesschedule,afinalizedcomplete,aacceptedcomplete,odeclinedcomplete,wnabellenoffertesschedule,osentbackcomplete,wcompleterenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagcomplete,ocreatedcomplete,10.0,15,6,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wafhandelenleadsstart,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wafhandelenleadscomplete,afinalizedcomplete,afinalizedcomplete,afinalizedcomplete,wafhandelenleadscomplete,ocreatedcomplete,wafhandelenleadscomplete,wbeoordelenfraudecomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagstart,0,10.0,15,7,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,0,afinalizedcomplete,wafhandelenleadsstart,ocreatedcomplete,aacceptedcomplete,aacceptedcomplete,afinalizedcomplete,ocreatedcomplete,wcompleterenaanvraagschedule,0,wcompleterenaanvraagcomplete,odeclinedcomplete,wafhandelenleadscomplete,oacceptedcomplete,wbeoordelenfraudestart,10.0,15,8,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wbeoordelenfraudestart,wafhandelenleadscomplete,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wbeoordelenfraudecomplete,wcompleterenaanvraagstart,osentcomplete,wcompleterenaanvraagstart,0,wnabellenoffertesschedule,osentcomplete,afinalizedcomplete,aacceptedcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagschedule,aacceptedcomplete,10.0,15,9,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wbeoordelenfraudecomplete,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wafhandelenleadsstart,aacceptedcomplete,wafhandelenleadsstart,ocreatedcomplete,ocreatedcomplete,ocreatedcomplete,wbeoordelenfraudecomplete,wnabellenoffertesschedule,acancelledcomplete,wnabellenoffertesstart,oselectedcomplete,wvaliderenaanvraagschedule,osentcomplete,15.0,15,10,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wbeoordelenfraudecomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wafhandelenleadscomplete,oselectedcomplete,ocreatedcomplete,wbeoordelenfraudestart,ocreatedcomplete,aacceptedcomplete,wnabellenoffertesstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wbeoordelenfraudeschedule,wnabellenoffertesstart,wwijzigencontractgegevensschedule,15.0,15,11,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,oselectedcomplete,oselectedcomplete,wcompleterenaanvraagcomplete,wafhandelenleadscomplete,wafhandelenleadscomplete,odeclinedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagschedule,wvaliderenaanvraagstart,wcompleterenaanvraagstart,wnabellenoffertesstart,ocancelledcomplete,15.0,15,12,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,0,aacceptedcomplete,wcompleterenaanvraagcomplete,wbeoordelenfraudecomplete,wcompleterenaanvraagstart,afinalizedcomplete,wnabellenoffertesschedule,wcompleterenaanvraagstart,ocreatedcomplete,afinalizedcomplete,aacceptedcomplete,oselectedcomplete,wcompleterenaanvraagschedule,wvaliderenaanvraagschedule,wnabellenoffertesstart,wnabellenoffertescomplete,15.0,15,13,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wafhandelenleadscomplete,wcompleterenaanvraagcomplete,wafhandelenleadsstart,wafhandelenleadscomplete,wcompleterenaanvraagcomplete,0,0,wafhandelenleadscomplete,ocreatedcomplete,afinalizedcomplete,wnabellenoffertesschedule,afinalizedcomplete,osentcomplete,wvaliderenaanvraagcomplete,wnabellenoffertesstart,wafhandelenleadsstart,15.0,15,14,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wbeoordelenfraudestart,wcompleterenaanvraagstart,wbeoordelenfraudestart,wcompleterenaanvraagcomplete,aacceptedcomplete,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,osentcomplete,wcompleterenaanvraagcomplete,wafhandelenleadsstart,osentcomplete,aacceptedcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,oselectedcomplete,wbeoordelenfraudeschedule,20.0,15,15,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wbeoordelenfraudecomplete,aacceptedcomplete,wafhandelenleadscomplete,wafhandelenleadscomplete,wafhandelenleadscomplete,oselectedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertescomplete,wnabellenoffertesstart,wafhandelenleadscomplete,ocreatedcomplete,wnabellenoffertesstart,oselectedcomplete,20.0,15,16,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,0,wbeoordelenfraudecomplete,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,0,0,oselectedcomplete,ocreatedcomplete,wnabellenoffertesstart,aacceptedcomplete,adeclinedcomplete,wcompleterenaanvraagstart,oselectedcomplete,wvaliderenaanvraagschedule,wnabellenoffertesstart,wnabellenoffertescomplete,20.0,15,17,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wbeoordelenfraudestart,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wbeoordelenfraudecomplete,apreacceptedcomplete,wcompleterenaanvraagcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,odeclinedcomplete,aacceptedcomplete,adeclinedcomplete,wvaliderenaanvraagstart,ocancelledcomplete,osentbackcomplete,aactivatedcomplete,20.0,15,18,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wbeoordelenfraudestart,wbeoordelenfraudecomplete,wcompleterenaanvraagcomplete,wafhandelenleadsstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagcomplete,osentcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,wafhandelenleadsstart,wnabellenoffertescomplete,wcompleterenaanvraagstart,wnabellenoffertesstart,wnabellenincompletedossiersschedule,wnabellenoffertesschedule,wvaliderenaanvraagstart,20.0,15,19,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,wafhandelenleadsstart,aacceptedcomplete,afinalizedcomplete,apreacceptedcomplete,osentcomplete,wcompleterenaanvraagcomplete,acancelledcomplete,oselectedcomplete,osentbackcomplete,wnabellenoffertesstart,acancelledcomplete,wcompleterenaanvraagcomplete,wvaliderenaanvraagcomplete,5.0,12,0,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,odeclinedcomplete,5.0,12,1,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,odeclinedcomplete,5.0,12,2,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,adeclinedcomplete,5.0,12,3,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wcompleterenaanvraagcomplete,wbeoordelenfraudecomplete,apreacceptedcomplete,wafhandelenleadsstart,aacceptedcomplete,afinalizedcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,adeclinedcomplete,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,acancelledcomplete,0,wnabellenoffertescomplete,5.0,12,4,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,odeclinedcomplete,10.0,12,5,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,adeclinedcomplete,10.0,12,6,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,odeclinedcomplete,10.0,12,7,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,adeclinedcomplete,10.0,12,8,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,wcompleterenaanvraagcomplete,wafhandelenleadsstart,aacceptedcomplete,oselectedcomplete,wbeoordelenfraudeschedule,wcompleterenaanvraagcomplete,0,apreacceptedcomplete,wcompleterenaanvraagcomplete,wnabellenoffertescomplete,wnabellenoffertesstart,oselectedcomplete,wcompleterenaanvraagschedule,acancelledcomplete,wnabellenoffertesstart,10.0,12,9,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,0,wbeoordelenfraudecomplete,wcompleterenaanvraagcomplete,wcompleterenaanvraagstart,aacceptedcomplete,apreacceptedcomplete,apreacceptedcomplete,wcompleterenaanvraagcomplete,osentcomplete,apreacceptedcomplete,wcompleterenaanvraagcomplete,wnabellenoffertesstart,osentbackcomplete,wafhandelenleadscomplete,adeclinedcomplete,apreacceptedcomplete,wnabellenincompletedossiersstart,15.0,12,10,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,odeclinedcomplete,15.0,12,11,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,adeclinedcomplete,15.0,12,12,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,odeclinedcomplete,15.0,12,13,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,adeclinedcomplete,15.0,12,14,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,adeclinedcomplete,20.0,12,15,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,afinalizedcomplete,oselectedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,odeclinedcomplete,20.0,12,16,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
asubmittedcomplete,apartlysubmittedcomplete,apreacceptedcomplete,wcompleterenaanvraagschedule,wcompleterenaanvraagstart,aacceptedcomplete,oselectedcomplete,afinalizedcomplete,ocreatedcomplete,osentcomplete,wnabellenoffertesschedule,wcompleterenaanvraagcomplete,wnabellenoffertesstart,wnabellenoffertescomplete,wnabellenoffertesstart,osentbackcomplete,wvaliderenaanvraagschedule,wnabellenoffertescomplete,wvaliderenaanvraagstart,adeclinedcomplete,20.0,12,17,bpic2012_O_ACCEPTED-COMPLETE,randomForestClassifier
