Case ID;concept:name;Resource;start:timestamp;time:timestamp;label;lifecycle:transition;Activity
107103;Revisar curso;26757;2016-04-07 09:19:02.000;2016-04-07 10:10:47.000;deviant;complete;Revisar curso
107103;Evaluacion curso;26757;2016-04-15 15:04:11.000;2016-04-15 15:11:27.000;deviant;complete;Evaluacion curso
107103;Validar solicitud / pre-homologacion;19019;2016-04-18 12:21:00.000;2016-04-18 12:21:00.000;deviant;complete;Validar solicitud / pre-homologacion
107103;End;End;2016-04-18 12:21:00.000;2016-04-18 12:21:00.000;deviant;complete;End
107104;Start;Start;2016-04-04 12:17:13.000;2016-04-04 12:17:13.000;deviant;complete;Start
107104;Traer informacion estudiante - banner;7820;2016-04-04 12:17:13.000;2016-04-04 12:17:13.000;deviant;complete;Traer informacion estudiante - banner
107104;Radicar Solicitud Homologacion;7820;2016-04-04 12:17:14.000;2016-04-04 12:17:16.000;deviant;complete;Radicar Solicitud Homologacion
107104;Validar solicitud;19019;2016-04-04 12:19:47.000;2016-04-04 12:40:48.000;deviant;complete;Validar solicitud
107104;Homologacion por grupo de cursos;19019;2016-04-07 09:21:33.000;2016-04-07 10:19:35.000;deviant;complete;Homologacion por grupo de cursos
107104;Revisar curso;26757;2016-04-07 09:21:33.000;2016-04-07 10:13:16.000;deviant;complete;Revisar curso
107104;Evaluacion curso;26757;2016-04-15 15:04:56.000;2016-04-15 15:05:46.000;deviant;complete;Evaluacion curso
107104;Validar solicitud / pre-homologacion;19019;2016-04-15 15:54:59.000;2016-04-15 16:00:28.000;deviant;complete;Validar solicitud / pre-homologacion
107104;End;End;2016-04-15 16:00:28.000;2016-04-15 16:00:28.000;deviant;complete;End
107153;Start;Start;2016-04-04 16:00:40.000;2016-04-04 16:00:40.000;regular;complete;Start
107153;Traer informacion estudiante - banner;22829;2016-04-04 16:00:40.000;2016-04-04 16:00:40.000;regular;complete;Traer informacion estudiante - banner
107153;Radicar Solicitud Homologacion;22829;2016-04-04 16:00:41.000;2016-04-04 16:00:46.000;regular;complete;Radicar Solicitud Homologacion
107153;Validar solicitud;22475;2016-04-04 16:06:05.000;2016-04-04 16:07:13.000;regular;complete;Validar solicitud
107153;Homologacion por grupo de cursos;1343;2016-04-04 17:14:57.000;2016-04-04 21:35:50.000;regular;complete;Homologacion por grupo de cursos
107153;Revisar curso;26757;2016-04-04 17:14:57.000;2016-04-04 18:24:42.000;regular;complete;Revisar curso
107153;Evaluacion curso;26757;2016-04-15 14:45:04.000;2016-04-15 14:45:28.000;regular;complete;Evaluacion curso
107153;Validacion final;22475;2016-04-15 15:24:04.000;2016-04-15 15:26:05.000;regular;complete;Validacion final
107153;Visto Bueno Cierre Proceso;1343;2016-04-15 17:26:02.000;2016-04-15 20:34:44.000;regular;complete;Visto Bueno Cierre Proceso
107153;Transferir Creditos;1343;2016-05-20 12:08:06.000;2016-05-20 12:08:06.000;regular;complete;Transferir Creditos
107153;Transferir creditos homologables;1343;2016-05-20 12:08:07.000;2016-05-20 12:08:07.000;regular;complete;Transferir creditos homologables
107153;End;End;2016-05-20 12:08:07.000;2016-05-20 12:08:07.000;regular;complete;End
107154;Start;Start;2016-04-04 16:07:53.000;2016-04-04 16:07:53.000;regular;complete;Start
107154;Traer informacion estudiante - banner;22829;2016-04-04 16:07:53.000;2016-04-04 16:07:53.000;regular;complete;Traer informacion estudiante - banner
107154;Radicar Solicitud Homologacion;22829;2016-04-04 16:07:54.000;2016-04-04 16:08:01.000;regular;complete;Radicar Solicitud Homologacion
107154;Validar solicitud;22475;2016-04-04 16:15:41.000;2016-04-04 16:16:38.000;regular;complete;Validar solicitud
107154;Homologacion por grupo de cursos;1343;2016-04-04 17:13:26.000;2016-04-04 21:34:20.000;regular;complete;Homologacion por grupo de cursos
107154;Revisar curso;26757;2016-04-04 17:13:26.000;2016-04-04 18:23:12.000;regular;complete;Revisar curso
107154;Evaluacion curso;26757;2016-04-15 14:44:16.000;2016-04-15 14:44:46.000;regular;complete;Evaluacion curso
107154;Validacion final;22475;2016-04-15 15:30:50.000;2016-04-15 15:34:19.000;regular;complete;Validacion final
107154;Visto Bueno Cierre Proceso;1343;2016-04-18 08:43:21.000;2016-04-18 11:50:28.000;regular;complete;Visto Bueno Cierre Proceso
107154;Transferir Creditos;1343;2016-05-20 12:07:51.000;2016-05-20 12:07:51.000;regular;complete;Transferir Creditos
107154;End;End;2016-05-20 12:07:51.000;2016-05-20 12:07:51.000;regular;complete;End
107155;Start;Start;2016-04-04 15:25:16.000;2016-04-04 15:25:16.000;regular;complete;Start
107155;Evaluacion curso;2292;2016-04-04 15:25:16.000;2016-04-04 15:36:50.000;regular;complete;Evaluacion curso
107155;Traer informacion estudiante - banner;22829;2016-04-04 16:32:48.000;2016-04-04 16:32:48.000;regular;complete;Traer informacion estudiante - banner
107155;Radicar Solicitud Homologacion;22829;2016-04-04 16:32:50.000;2016-04-04 16:32:58.000;regular;complete;Radicar Solicitud Homologacion
107155;Validar solicitud;22475;2016-04-04 16:41:35.000;2016-04-04 16:42:04.000;regular;complete;Validar solicitud
107155;Homologacion por grupo de cursos;1343;2016-04-04 17:11:33.000;2016-04-04 18:20:51.000;regular;complete;Homologacion por grupo de cursos
107155;Revisar curso;2292;2016-04-04 17:11:33.000;2016-04-04 17:11:33.000;regular;complete;Revisar curso
107155;Validacion final;22475;2016-04-05 21:20:44.000;2016-04-05 21:24:44.000;regular;complete;Validacion final
107155;Visto Bueno Cierre Proceso;1343;2016-04-06 14:03:24.000;2016-04-06 14:58:54.000;regular;complete;Visto Bueno Cierre Proceso
107155;Transferir Creditos;1343;2016-04-15 12:30:25.000;2016-04-15 12:30:25.000;regular;complete;Transferir Creditos
107155;End;End;2016-04-15 12:30:25.000;2016-04-15 12:30:25.000;regular;complete;End
107201;Start;Start;2016-04-04 13:42:10.000;2016-04-04 13:42:10.000;regular;complete;Start
107201;Traer informacion estudiante - banner;17769;2016-04-04 13:42:10.000;2016-04-04 13:42:10.000;regular;complete;Traer informacion estudiante - banner
107201;Radicar Solicitud Homologacion;17769;2016-04-04 13:42:17.000;2016-04-04 13:46:17.000;regular;complete;Radicar Solicitud Homologacion
107201;Validar solicitud;7080;2016-04-04 22:58:54.000;2016-04-04 23:02:54.000;regular;complete;Validar solicitud
107201;Homologacion por grupo de cursos;6889;2016-04-05 13:47:02.000;2016-04-05 17:28:43.000;regular;complete;Homologacion por grupo de cursos
107201;Revisar curso;943;2016-04-05 13:47:03.000;2016-04-05 14:13:06.000;regular;complete;Revisar curso
107201;Evaluacion curso;943;2016-04-08 17:03:33.000;2016-04-08 18:02:13.000;regular;complete;Evaluacion curso
107201;Validacion final;7080;2016-04-20 09:43:38.000;2016-04-20 10:13:31.000;regular;complete;Validacion final
107201;Visto Bueno Cierre Proceso;6889;2016-04-25 17:37:22.000;2016-04-25 19:24:25.000;regular;complete;Visto Bueno Cierre Proceso
107201;End;End;2016-04-25 19:24:25.000;2016-04-25 19:24:25.000;regular;complete;End
107251;Start;Start;2016-04-04 16:01:45.000;2016-04-04 16:01:45.000;deviant;complete;Start
107251;Traer informacion estudiante - banner;3747;2016-04-04 16:01:45.000;2016-04-04 16:01:45.000;deviant;complete;Traer informacion estudiante - banner
107251;Radicar Solicitud Homologacion;3747;2016-04-04 16:01:48.000;2016-04-04 16:01:57.000;deviant;complete;Radicar Solicitud Homologacion
107251;Cancelar Solicitud;677;2016-04-04 16:11:38.000;2016-04-04 16:27:47.000;deviant;complete;Cancelar Solicitud
107251;Notificacion estudiante cancelacion soli;677;2016-04-06 16:21:11.000;2016-04-06 16:21:11.000;deviant;complete;Notificacion estudiante cancelacion soli
107251;End;End;2016-04-06 16:21:11.000;2016-04-06 16:21:11.000;deviant;complete;End
107252;Start;Start;2016-04-04 16:11:56.000;2016-04-04 16:11:56.000;regular;complete;Start
107252;Traer informacion estudiante - banner;3747;2016-04-04 16:11:56.000;2016-04-04 16:11:56.000;regular;complete;Traer informacion estudiante - banner
107252;Radicar Solicitud Homologacion;3747;2016-04-04 16:11:59.000;2016-04-04 16:12:02.000;regular;complete;Radicar Solicitud Homologacion
107252;Validar solicitud;677;2016-04-04 16:15:00.000;2016-04-04 16:31:08.000;regular;complete;Validar solicitud
107252;Recepcion de documentos;22491;2016-04-06 16:23:23.000;2016-04-06 17:28:15.000;regular;complete;Recepcion de documentos
107252;Homologacion por grupo de cursos;3445;2016-04-06 16:23:24.000;2016-04-06 17:31:04.000;regular;complete;Homologacion por grupo de cursos
107252;Revisar curso;677;2016-04-06 16:23:25.000;2016-04-06 16:23:25.000;regular;complete;Revisar curso
107252;Evaluacion curso;7304;2016-04-06 16:23:59.000;2016-04-06 16:35:53.000;regular;complete;Evaluacion curso
107252;Validar solicitud / pre-homologacion;677;2016-04-08 10:18:20.000;2016-04-08 10:21:01.000;regular;complete;Validar solicitud / pre-homologacion
107252;Avanzar recepcion documentos;22491;2016-04-08 14:33:24.000;2016-04-08 15:23:40.000;regular;complete;Avanzar recepcion documentos
107252;Validacion final;677;2016-04-18 17:16:06.000;2016-04-18 17:17:49.000;regular;complete;Validacion final
107252;Visto Bueno Cierre Proceso;3445;2016-04-19 07:53:43.000;2016-04-19 07:54:46.000;regular;complete;Visto Bueno Cierre Proceso
107252;Transferir Creditos;3445;2016-04-19 10:03:44.000;2016-04-19 10:03:44.000;regular;complete;Transferir Creditos
107252;Transferir creditos homologables;3445;2016-04-19 10:03:45.000;2016-04-19 10:03:45.000;regular;complete;Transferir creditos homologables
107252;End;End;2016-04-19 10:03:45.000;2016-04-19 10:03:45.000;regular;complete;End
107253;Start;Start;2016-04-04 16:15:07.000;2016-04-04 16:15:07.000;deviant;complete;Start
107253;Traer informacion estudiante - banner;3747;2016-04-04 16:15:07.000;2016-04-04 16:15:07.000;deviant;complete;Traer informacion estudiante - banner
107253;Radicar Solicitud Homologacion;3747;2016-04-04 16:15:07.000;2016-04-04 16:15:10.000;deviant;complete;Radicar Solicitud Homologacion
107253;Validar solicitud;677;2016-04-04 16:18:24.000;2016-04-04 16:34:32.000;deviant;complete;Validar solicitud
107253;Cancelar Solicitud;677;2016-04-04 16:18:25.000;2016-04-04 16:34:41.000;deviant;complete;Cancelar Solicitud
107253;Revisar curso;677;2016-04-06 16:27:05.000;2016-04-06 16:27:05.000;deviant;complete;Revisar curso
107253;Notificacion estudiante cancelacion soli;677;2016-04-06 16:34:35.000;2016-04-06 16:34:35.000;deviant;complete;Notificacion estudiante cancelacion soli
107253;End;End;2016-04-06 16:34:35.000;2016-04-06 16:34:35.000;deviant;complete;End
107254;Start;Start;2016-04-04 16:18:29.000;2016-04-04 16:18:29.000;deviant;complete;Start
107254;Traer informacion estudiante - banner;3747;2016-04-04 16:18:29.000;2016-04-04 16:18:29.000;deviant;complete;Traer informacion estudiante - banner
107254;Radicar Solicitud Homologacion;3747;2016-04-04 16:18:31.000;2016-04-04 16:18:34.000;deviant;complete;Radicar Solicitud Homologacion
107254;Cancelar Solicitud;677;2016-04-04 16:22:09.000;2016-04-04 16:38:22.000;deviant;complete;Cancelar Solicitud
107254;Notificacion estudiante cancelacion soli;677;2016-04-06 16:35:58.000;2016-04-06 16:35:58.000;deviant;complete;Notificacion estudiante cancelacion soli
107254;End;End;2016-04-06 16:35:58.000;2016-04-06 16:35:58.000;deviant;complete;End
107255;Start;Start;2016-04-04 16:22:12.000;2016-04-04 16:22:12.000;regular;complete;Start
107255;Traer informacion estudiante - banner;3747;2016-04-04 16:22:12.000;2016-04-04 16:22:12.000;regular;complete;Traer informacion estudiante - banner
107255;Radicar Solicitud Homologacion;3747;2016-04-04 16:22:15.000;2016-04-04 16:22:18.000;regular;complete;Radicar Solicitud Homologacion
107255;Validar solicitud;677;2016-04-04 16:25:16.000;2016-04-04 16:41:29.000;regular;complete;Validar solicitud
107255;Homologacion por grupo de cursos;3445;2016-04-06 16:38:18.000;2016-04-06 17:45:43.000;regular;complete;Homologacion por grupo de cursos
107255;Recepcion de documentos;22491;2016-04-06 16:38:18.000;2016-04-06 17:42:58.000;regular;complete;Recepcion de documentos
107255;Revisar curso;677;2016-04-06 16:38:18.000;2016-04-06 16:38:19.000;regular;complete;Revisar curso
107255;Evaluacion curso;7304;2016-04-06 16:39:21.000;2016-04-06 16:51:00.000;regular;complete;Evaluacion curso
107255;Validar solicitud / pre-homologacion;677;2016-04-08 10:19:15.000;2016-04-08 10:21:55.000;regular;complete;Validar solicitud / pre-homologacion
107255;Avanzar recepcion documentos;22491;2016-04-08 14:33:44.000;2016-04-08 15:24:03.000;regular;complete;Avanzar recepcion documentos
107255;Validacion final;677;2016-04-18 17:19:04.000;2016-04-18 17:20:44.000;regular;complete;Validacion final
107255;Visto Bueno Cierre Proceso;3445;2016-04-19 07:55:28.000;2016-04-19 07:56:32.000;regular;complete;Visto Bueno Cierre Proceso
107255;Transferir Creditos;3445;2016-04-19 10:04:05.000;2016-04-19 10:04:05.000;regular;complete;Transferir Creditos
107255;Transferir creditos homologables;3445;2016-04-19 10:04:05.000;2016-04-19 10:04:05.000;regular;complete;Transferir creditos homologables
107255;End;End;2016-04-19 10:04:05.000;2016-04-19 10:04:05.000;regular;complete;End
107451;Start;Start;2016-04-04 19:42:42.000;2016-04-04 19:42:42.000;deviant;complete;Start
107451;Traer informacion estudiante - banner;8774;2016-04-04 19:42:42.000;2016-04-04 19:42:42.000;deviant;complete;Traer informacion estudiante - banner
107451;Radicar Solicitud Homologacion;8774;2016-04-04 19:42:46.000;2016-04-04 19:42:46.000;deviant;complete;Radicar Solicitud Homologacion
107451;Validar solicitud;677;2016-04-04 20:17:03.000;2016-04-04 20:30:43.000;deviant;complete;Validar solicitud
107451;Homologacion por grupo de cursos;677;2016-04-06 16:40:20.000;2016-04-06 17:39:26.000;deviant;complete;Homologacion por grupo de cursos
107451;Revisar curso;26757;2016-04-06 16:40:21.000;2016-04-06 17:34:40.000;deviant;complete;Revisar curso
107451;Evaluacion curso;26757;2016-04-15 14:57:01.000;2016-04-15 14:57:35.000;deviant;complete;Evaluacion curso
107451;Validar solicitud / pre-homologacion;677;2016-04-15 15:34:43.000;2016-04-15 15:38:55.000;deviant;complete;Validar solicitud / pre-homologacion
107451;End;End;2016-04-15 15:38:55.000;2016-04-15 15:38:55.000;deviant;complete;End
107601;Start;Start;2016-04-05 11:07:11.000;2016-04-05 11:07:11.000;deviant;complete;Start
107601;Traer informacion estudiante - banner;22377;2016-04-05 11:07:11.000;2016-04-05 11:07:11.000;deviant;complete;Traer informacion estudiante - banner
107601;Radicar Solicitud Homologacion;22377;2016-04-05 11:07:16.000;2016-04-05 11:45:20.000;deviant;complete;Radicar Solicitud Homologacion
107601;Validar solicitud;294;2016-04-12 09:11:20.000;2016-04-12 10:39:40.000;deviant;complete;Validar solicitud
107601;Homologacion por grupo de cursos;7311;2016-04-27 09:31:38.000;2016-04-27 11:16:53.000;deviant;complete;Homologacion por grupo de cursos
107601;End;End;2016-04-27 11:16:53.000;2016-04-27 11:16:53.000;deviant;complete;End
107653;Start;Start;2016-04-05 17:26:17.000;2016-04-05 17:26:17.000;deviant;complete;Start
107653;Homologacion por grupo de cursos;22475;2016-04-05 17:26:17.000;2016-04-05 20:19:50.000;deviant;complete;Homologacion por grupo de cursos
107653;Revisar curso;22475;2016-04-05 17:26:17.000;2016-04-05 17:26:18.000;deviant;complete;Revisar curso
107653;Evaluacion curso;22438;2016-04-05 17:27:23.000;2016-04-05 20:20:55.000;deviant;complete;Evaluacion curso
107653;Traer informacion estudiante - banner;7638;2016-04-05 18:14:43.000;2016-04-05 18:14:43.000;deviant;complete;Traer informacion estudiante - banner
107653;Radicar Solicitud Homologacion;7638;2016-04-05 18:14:47.000;2016-04-05 18:15:32.000;deviant;complete;Radicar Solicitud Homologacion
107653;Validar solicitud;22475;2016-04-05 19:21:33.000;2016-04-05 19:21:33.000;deviant;complete;Validar solicitud
107653;Validar solicitud / pre-homologacion;22475;2016-05-05 14:33:42.000;2016-05-05 14:33:42.000;deviant;complete;Validar solicitud / pre-homologacion
107653;End;End;2016-05-05 14:33:42.000;2016-05-05 14:33:42.000;deviant;complete;End
107654;Start;Start;2016-04-05 19:12:28.000;2016-04-05 19:12:28.000;deviant;complete;Start
107654;Traer informacion estudiante - banner;8708;2016-04-05 19:12:28.000;2016-04-05 19:12:28.000;deviant;complete;Traer informacion estudiante - banner
107654;Radicar Solicitud Homologacion;8708;2016-04-05 19:12:31.000;2016-04-05 19:12:31.000;deviant;complete;Radicar Solicitud Homologacion
107654;Validar solicitud;9184;2016-04-05 21:43:44.000;2016-04-05 23:15:44.000;deviant;complete;Validar solicitud
107654;Cancelar Solicitud;8708;2016-04-05 21:43:45.000;2016-04-05 23:54:03.000;deviant;complete;Cancelar Solicitud
107654;Revisar curso;9184;2016-04-21 13:15:00.000;2016-04-21 13:15:00.000;deviant;complete;Revisar curso
107654;Notificacion estudiante cancelacion soli;8708;2016-04-28 11:18:38.000;2016-04-28 11:18:38.000;deviant;complete;Notificacion estudiante cancelacion soli
107654;End;End;2016-04-28 11:18:38.000;2016-04-28 11:18:38.000;deviant;complete;End
107701;Start;Start;2016-04-05 20:09:50.000;2016-04-05 20:09:50.000;regular;complete;Start
107701;Traer informacion estudiante - banner;6876;2016-04-05 20:09:50.000;2016-04-05 20:09:50.000;regular;complete;Traer informacion estudiante - banner
107701;Radicar Solicitud Homologacion;6876;2016-04-05 20:09:56.000;2016-04-05 20:09:56.000;regular;complete;Radicar Solicitud Homologacion
107701;Validar solicitud;677;2016-04-05 20:33:26.000;2016-04-05 20:39:08.000;regular;complete;Validar solicitud
107701;Homologacion por grupo de cursos;3445;2016-04-06 16:42:39.000;2016-04-06 16:46:39.000;regular;complete;Homologacion por grupo de cursos
